ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0853,Pantalón denim,29,2493.71,05/02/24,Verde,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Algodón
P0854,Bufanda de lana,49,2587.2,05/02/24,Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0855,Camiseta algodón,21,534.45,05/02/24,Azul,S,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0856,Vestido estampado,3,114.45,05/02/24,Verde,S,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0857,Zapatos de cuero,26,1045.72,05/02/24,Verde,S,Online,Urban Trends,Eco Fabrics Ltd.,México,Lana
P0858,Pantalón denim,6,515.94,05/02/24,Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0859,Vestido estampado,20,763,05/02/24,Azul,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Poliéster
P0860,Bufanda de lana,47,2481.6,05/02/24,Rojo,S,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Denim
P0861,Pantalón denim,46,3955.54,05/02/24,Azul,M,Tienda física,Classic Elegance,Global Textiles Inc.,China,Algodón
P0862,Zapatos de cuero,13,522.86,05/02/24,Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Algodón
P0863,Zapatos de cuero,41,1649.02,05/02/24,Verde,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0864,Pantalón denim,23,1977.77,05/02/24,Azul,M,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P0865,Bufanda de lana,15,792,06/02/24,Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0866,Camiseta algodón,46,1170.7,06/02/24,Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Algodón
P0867,Camiseta algodón,31,788.95,06/02/24,Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Algodón
P0868,Zapatos de cuero,4,160.88,06/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0869,Bufanda de lana,11,580.8,06/02/24,Azul,M,Online,Urban Trends,Global Textiles Inc.,Turquía,Algodón
P0870,Zapatos de cuero,2,80.44,06/02/24,Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Denim
P0871,Camiseta algodón,16,407.2,06/02/24,Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,China,Cuero
P0872,Zapatos de cuero,31,1246.82,06/02/24,Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0873,Pantalón denim,48,4127.52,06/02/24,Blanco,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Poliéster
P0874,Pantalón denim,39,3353.61,06/02/24,Blanco,XL,Online,Urban Trends,HighTech Materials S.A.,México,Denim
P0875,Bufanda de lana,43,2270.4,06/02/24,Verde,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0876,Camiseta algodón,44,1119.8,06/02/24,Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0877,Bufanda de lana,4,211.2,06/02/24,Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Lana
P0878,Bufanda de lana,48,2534.4,06/02/24,Azul,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0879,Camiseta algodón,28,712.6,06/02/24,Azul,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Denim
P0880,Vestido estampado,16,610.4,06/02/24,Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Lana
P0881,Vestido estampado,39,1487.85,06/02/24,Verde,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0882,Zapatos de cuero,25,1005.5,06/02/24,Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0883,Vestido estampado,13,495.95,06/02/24,Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Cuero
P0884,Pantalón denim,5,429.95,06/02/24,Rojo,L,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Cuero
P0885,Bufanda de lana,30,1584,06/02/24,Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0886,Zapatos de cuero,1,40.22,06/02/24,Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,China,Algodón
P0887,Bufanda de lana,5,264,06/02/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Algodón
P0888,Camiseta algodón,14,356.3,06/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,México,Lana
P0889,Vestido estampado,11,419.65,07/02/24,Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0890,Camiseta algodón,34,865.3,07/02/24,Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0891,Zapatos de cuero,29,1166.38,07/02/24,Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Lana
P0892,Pantalón denim,18,1547.82,07/02/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Lana
P0893,Vestido estampado,15,572.25,07/02/24,Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0894,Camiseta algodón,46,1170.7,07/02/24,Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0895,Vestido estampado,25,953.75,07/02/24,Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Poliéster
P0896,Bufanda de lana,30,1584,07/02/24,Azul,XL,Online,Urban Trends,Eco Fabrics Ltd.,Bangladesh,Denim
P0897,Pantalón denim,45,3869.55,07/02/24,Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Cuero
P0898,Vestido estampado,2,76.3,07/02/24,Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,China,Algodón
P0899,Pantalón denim,40,3439.6,07/02/24,Negro,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Lana
P0900,Bufanda de lana,27,1425.6,07/02/24,Azul,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Lana
P0901,Bufanda de lana,49,2587.2,07/02/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0902,Camiseta algodón,15,381.75,07/02/24,Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Lana
P0903,Zapatos de cuero,32,1287.04,07/02/24,Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Cuero
P0904,Camiseta algodón,20,509,07/02/24,Rojo,M,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0905,Pantalón denim,14,1203.86,07/02/24,Negro,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0906,Camiseta algodón,27,687.15,07/02/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0907,Vestido estampado,3,114.45,07/02/24,Azul,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0908,Camiseta algodón,49,1247.05,07/02/24,Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Denim
P0909,Zapatos de cuero,3,120.66,07/02/24,Rojo,S,Online,Modern Fusion,Global Textiles Inc.,México,Cuero
P0910,Zapatos de cuero,13,522.86,07/02/24,Negro,M,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0911,Pantalón denim,25,2149.75,07/02/24,Blanco,M,Online,Urban Trends,Global Textiles Inc.,India,Poliéster
P0912,Bufanda de lana,18,950.4,07/02/24,Negro,L,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Algodón
P0913,Zapatos de cuero,1,40.22,08/02/24,Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0914,Pantalón denim,39,3353.61,08/02/24,Negro,M,Online,Urban Trends,HighTech Materials S.A.,Turquía,Algodón
P0915,Zapatos de cuero,5,201.1,08/02/24,Verde,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
P0916,Zapatos de cuero,2,80.44,08/02/24,Rojo,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0917,Bufanda de lana,30,1584,08/02/24,Verde,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0918,Vestido estampado,17,648.55,08/02/24,Blanco,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Denim
P0919,Pantalón denim,29,2493.71,08/02/24,Azul,XL,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0920,Zapatos de cuero,42,1689.24,08/02/24,Blanco,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Algodón
P0921,Zapatos de cuero,4,160.88,08/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0922,Camiseta algodón,9,229.05,08/02/24,Azul,L,Online,Urban Trends,HighTech Materials S.A.,China,Algodón
P0923,Vestido estampado,21,801.15,08/02/24,Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Poliéster
P0924,Bufanda de lana,43,2270.4,08/02/24,Rojo,M,Online,Urban Trends,HighTech Materials S.A.,India,Lana
P0925,Pantalón denim,12,1031.88,08/02/24,Blanco,M,Online,Urban Trends,Global Textiles Inc.,México,Poliéster
P0926,Zapatos de cuero,12,482.64,08/02/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0927,Pantalón denim,4,343.96,08/02/24,Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Cuero
P0928,Bufanda de lana,28,1478.4,08/02/24,Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Cuero
P0929,Vestido estampado,9,343.35,08/02/24,Verde,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Lana
P0930,Camiseta algodón,40,1018,08/02/24,Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0931,Vestido estampado,32,1220.8,08/02/24,Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0932,Camiseta algodón,13,330.85,08/02/24,Blanco,XL,Online,Urban Trends,Global Textiles Inc.,China,Poliéster
P0933,Pantalón denim,34,2923.66,08/02/24,Verde,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0934,Vestido estampado,19,724.85,08/02/24,Negro,L,Online,Urban Trends,HighTech Materials S.A.,India,Lana
P0935,Vestido estampado,14,534.1,08/02/24,Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0936,Vestido estampado,5,190.75,08/02/24,Rojo,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Lana
P0937,Bufanda de lana,27,1425.6,09/02/24,Azul,L,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0938,Pantalón denim,28,2407.72,09/02/24,Azul,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Lana
P0939,Camiseta algodón,26,661.7,09/02/24,Negro,L,Tienda física,Classic Elegance,Global Textiles Inc.,India,Lana
P0940,Vestido estampado,10,381.5,09/02/24,Azul,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Denim
P0941,Pantalón denim,24,2063.76,09/02/24,Azul,L,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0942,Bufanda de lana,17,897.6,09/02/24,Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Poliéster
P0943,Bufanda de lana,16,844.8,09/02/24,Verde,S,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0944,Pantalón denim,17,1461.83,09/02/24,Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0945,Camiseta algodón,1,25.45,09/02/24,Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0946,Pantalón denim,21,1805.79,09/02/24,Verde,M,Tienda física,Classic Elegance,Global Textiles Inc.,China,Lana
P0947,Pantalón denim,47,4041.53,09/02/24,Rojo,M,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0948,Zapatos de cuero,49,1970.78,09/02/24,Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0949,Bufanda de lana,43,2270.4,09/02/24,Blanco,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
P0950,Camiseta algodón,22,559.9,09/02/24,Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Algodón
P0951,Zapatos de cuero,5,201.1,09/02/24,Negro,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0952,Pantalón denim,36,3095.64,09/02/24,Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0953,Bufanda de lana,21,1108.8,09/02/24,Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,India,Poliéster
P0954,Zapatos de cuero,9,361.98,09/02/24,Azul,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0955,Zapatos de cuero,27,1085.94,09/02/24,Negro,L,Online,Modern Fusion,Global Textiles Inc.,India,Cuero
P0956,Camiseta algodón,48,1221.6,09/02/24,Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0957,Pantalón denim,12,1031.88,09/02/24,Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Denim
P0958,Camiseta algodón,18,458.1,09/02/24,Negro,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Denim
P0959,Zapatos de cuero,35,1407.7,09/02/24,Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0960,Zapatos de cuero,15,603.3,09/02/24,Rojo,M,Online,Urban Trends,Eco Fabrics Ltd.,México,Denim
P0961,Camiseta algodón,44,1119.8,10/02/24,Azul,S,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0962,Zapatos de cuero,30,1206.6,10/02/24,Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,México,Cuero
P0963,Vestido estampado,45,1716.75,10/02/24,Rojo,XL,Online,Urban Trends,Eco Fabrics Ltd.,Bangladesh,Algodón
P0964,Bufanda de lana,33,1742.4,10/02/24,Negro,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0965,Pantalón denim,36,3095.64,10/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,China,Cuero
P0966,Bufanda de lana,40,2112,10/02/24,Verde,L,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0967,Pantalón denim,30,2579.7,10/02/24,Verde,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0968,Zapatos de cuero,26,1045.72,10/02/24,Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0969,Camiseta algodón,21,534.45,10/02/24,Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0970,Camiseta algodón,37,941.65,10/02/24,Azul,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Poliéster
P0971,Zapatos de cuero,43,1729.46,10/02/24,Negro,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0972,Pantalón denim,31,2665.69,10/02/24,Rojo,M,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0973,Zapatos de cuero,17,683.74,10/02/24,Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Poliéster
P0974,Pantalón denim,17,1461.83,10/02/24,Azul,XL,Online,Modern Fusion,Global Textiles Inc.,Turquía,Lana
P0975,Zapatos de cuero,34,1367.48,10/02/24,Negro,S,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0976,Zapatos de cuero,24,965.28,10/02/24,Negro,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Cuero
P0977,Zapatos de cuero,33,1327.26,10/02/24,Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0978,Camiseta algodón,4,101.8,10/02/24,Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Poliéster
P0979,Pantalón denim,9,773.91,10/02/24,Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0980,Zapatos de cuero,2,80.44,10/02/24,Azul,L,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0981,Bufanda de lana,35,1848,10/02/24,Negro,XL,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0982,Bufanda de lana,38,2006.4,10/02/24,Verde,S,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0983,Camiseta algodón,45,1145.25,10/02/24,Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0984,Vestido estampado,15,572.25,10/02/24,Azul,S,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0985,Camiseta algodón,43,1094.35,11/02/24,Negro,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0986,Vestido estampado,42,1602.3,11/02/24,Verde,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Poliéster
P0987,Camiseta algodón,3,76.35,11/02/24,Azul,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Lana
P0988,Bufanda de lana,31,1636.8,11/02/24,Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Cuero
P0989,Zapatos de cuero,41,1649.02,11/02/24,Verde,XL,Online,Urban Trends,HighTech Materials S.A.,México,Poliéster
P0990,Pantalón denim,42,3611.58,11/02/24,Verde,M,Online,Urban Trends,Global Textiles Inc.,India,Denim
P0991,Zapatos de cuero,23,925.06,11/02/24,Negro,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0992,Bufanda de lana,12,633.6,11/02/24,Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Poliéster
P0993,Pantalón denim,8,687.92,11/02/24,Blanco,M,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Cuero
P0994,Vestido estampado,21,801.15,11/02/24,Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,México,Algodón
P0995,Vestido estampado,21,801.15,11/02/24,Azul,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Lana
P0996,Bufanda de lana,32,1689.6,11/02/24,Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Lana
P0997,Pantalón denim,17,1461.83,11/02/24,Negro,M,Online,Urban Trends,HighTech Materials S.A.,México,Algodón
P0998,Zapatos de cuero,37,1488.14,11/02/24,Rojo,L,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Algodón
P0999,Bufanda de lana,24,1267.2,11/02/24,Verde,M,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P1000,Vestido estampado,8,305.2,11/02/24,Rojo,L,Online,Urban Trends,Eco Fabrics Ltd.,Turquía,Algodón
