ID_Producto,Producto,Cantidad,Precio_Total,Fecha_de_Venta,Color,Tamaño,Canal_de_Venta,Marca,Proveedor,Pais_de_Origen,Material
P0759,Zapatos de cuero,20,804.4,"Thursday, 1 February 2024",Blanco,M,Online,Urban Trends,Eco Fabrics Ltd.,México,Cuero
P0760,Vestido estampado,30,1144.5,"Thursday, 1 February 2024",Negro,M,Online,Modern Fusion,Global Textiles Inc.,México,Denim
P0761,Bufanda de lana,42,2217.6,"Thursday, 1 February 2024",Blanco,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Cuero
P0762,Zapatos de cuero,20,804.4,"Thursday, 1 February 2024",Verde,L,Online,Urban Trends,HighTech Materials S.A.,México,Algodón
P0763,Bufanda de lana,41,2164.8,"Thursday, 1 February 2024",Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Algodón
P0764,Camiseta algodón,18,458.1,"Thursday, 1 February 2024",Azul,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Denim
P0765,Pantalón denim,38,3267.62,"Thursday, 1 February 2024",Azul,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Denim
P0766,Zapatos de cuero,20,804.4,"Thursday, 1 February 2024",Negro,S,Online,Urban Trends,Global Textiles Inc.,México,Denim
P0767,Zapatos de cuero,6,241.32,"Thursday, 1 February 2024",Negro,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Lana
P0768,Camiseta algodón,42,1068.9,"Thursday, 1 February 2024",Negro,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0769,Zapatos de cuero,25,1005.5,"Friday, 2 February 2024",Verde,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Algodón
P0770,Zapatos de cuero,41,1649.02,"Friday, 2 February 2024",Azul,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Algodón
P0771,Zapatos de cuero,41,1649.02,"Friday, 2 February 2024",Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Cuero
P0772,Zapatos de cuero,3,120.66,"Friday, 2 February 2024",Blanco,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0773,Zapatos de cuero,44,1769.68,"Friday, 2 February 2024",Rojo,L,Online,Urban Trends,Global Textiles Inc.,China,Lana
P0774,Vestido estampado,43,1640.45,"Friday, 2 February 2024",Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,India,Poliéster
P0775,Zapatos de cuero,46,1850.12,"Friday, 2 February 2024",Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0776,Camiseta algodón,19,483.55,"Friday, 2 February 2024",Azul,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Lana
P0777,Zapatos de cuero,10,402.2,"Friday, 2 February 2024",Negro,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Denim
P0778,Bufanda de lana,5,264,"Friday, 2 February 2024",Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,India,Lana
P0779,Bufanda de lana,22,1161.6,"Friday, 2 February 2024",Blanco,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0780,Camiseta algodón,9,229.05,"Friday, 2 February 2024",Rojo,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Lana
P0781,Vestido estampado,33,1258.95,"Friday, 2 February 2024",Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,China,Poliéster
P0782,Camiseta algodón,15,381.75,"Friday, 2 February 2024",Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Poliéster
P0783,Vestido estampado,24,915.6,"Friday, 2 February 2024",Negro,M,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0784,Pantalón denim,30,2579.7,"Friday, 2 February 2024",Negro,L,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0785,Bufanda de lana,36,1900.8,"Friday, 2 February 2024",Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Denim
P0786,Bufanda de lana,39,2059.2,"Friday, 2 February 2024",Negro,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0787,Bufanda de lana,6,316.8,"Friday, 2 February 2024",Blanco,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Algodón
P0788,Vestido estampado,15,572.25,"Friday, 2 February 2024",Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Lana
P0789,Camiseta algodón,38,967.1,"Friday, 2 February 2024",Negro,M,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0790,Vestido estampado,39,1487.85,"Friday, 2 February 2024",Rojo,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,Turquía,Algodón
P0791,Bufanda de lana,22,1161.6,"Friday, 2 February 2024",Azul,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Poliéster
P0792,Bufanda de lana,3,158.4,"Friday, 2 February 2024",Blanco,S,Online,Urban Trends,Eco Fabrics Ltd.,México,Lana
P0793,Bufanda de lana,29,1531.2,"Saturday, 3 February 2024",Negro,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Lana
P0794,Bufanda de lana,29,1531.2,"Saturday, 3 February 2024",Negro,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0795,Pantalón denim,31,2665.69,"Saturday, 3 February 2024",Blanco,S,Online,Modern Fusion,Eco Fabrics Ltd.,China,Cuero
P0796,Bufanda de lana,45,2376,"Saturday, 3 February 2024",Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Cuero
P0797,Vestido estampado,2,76.3,"Saturday, 3 February 2024",Azul,S,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0798,Bufanda de lana,35,1848,"Saturday, 3 February 2024",Blanco,L,Online,Urban Trends,Global Textiles Inc.,México,Lana
P0799,Zapatos de cuero,45,1809.9,"Saturday, 3 February 2024",Negro,L,Online,Modern Fusion,Global Textiles Inc.,India,Cuero
P0800,Pantalón denim,9,773.91,"Saturday, 3 February 2024",Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Lana
P0801,Bufanda de lana,22,1161.6,"Saturday, 3 February 2024",Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Poliéster
P0802,Zapatos de cuero,19,764.18,"Saturday, 3 February 2024",Azul,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0803,Vestido estampado,37,1411.55,"Saturday, 3 February 2024",Verde,S,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Lana
P0804,Pantalón denim,10,859.9,"Saturday, 3 February 2024",Negro,L,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Denim
P0805,Bufanda de lana,46,2428.8,"Saturday, 3 February 2024",Rojo,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Denim
P0806,Vestido estampado,21,801.15,"Saturday, 3 February 2024",Azul,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Denim
P0807,Zapatos de cuero,17,683.74,"Saturday, 3 February 2024",Verde,M,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Cuero
P0808,Pantalón denim,3,257.97,"Saturday, 3 February 2024",Blanco,L,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P0809,Bufanda de lana,7,369.6,"Saturday, 3 February 2024",Blanco,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Algodón
P0810,Vestido estampado,41,1564.15,"Saturday, 3 February 2024",Verde,XL,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0811,Pantalón denim,37,3181.63,"Saturday, 3 February 2024",Blanco,M,Online,Modern Fusion,Eco Fabrics Ltd.,China,Lana
P0812,Zapatos de cuero,36,1447.92,"Saturday, 3 February 2024",Verde,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Algodón
P0813,Bufanda de lana,3,158.4,"Saturday, 3 February 2024",Azul,L,Tienda física,Classic Elegance,HighTech Materials S.A.,México,Cuero
P0814,Pantalón denim,13,1117.87,"Saturday, 3 February 2024",Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Lana
P0815,Zapatos de cuero,41,1649.02,"Saturday, 3 February 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,China,Lana
P0816,Zapatos de cuero,30,1206.6,"Saturday, 3 February 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,China,Denim
P0817,Vestido estampado,23,877.45,"Sunday, 4 February 2024",Negro,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Lana
P0818,Zapatos de cuero,7,281.54,"Sunday, 4 February 2024",Negro,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Lana
P0819,Zapatos de cuero,30,1206.6,"Sunday, 4 February 2024",Negro,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Poliéster
P0820,Camiseta algodón,29,738.05,"Sunday, 4 February 2024",Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Cuero
P0821,Zapatos de cuero,8,321.76,"Sunday, 4 February 2024",Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,México,Algodón
P0822,Bufanda de lana,10,528,"Sunday, 4 February 2024",Blanco,M,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0823,Pantalón denim,33,2837.67,"Sunday, 4 February 2024",Blanco,S,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Poliéster
P0824,Bufanda de lana,20,1056,"Sunday, 4 February 2024",Azul,XL,Online,Urban Trends,HighTech Materials S.A.,India,Algodón
P0825,Bufanda de lana,29,1531.2,"Sunday, 4 February 2024",Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0826,Vestido estampado,29,1106.35,"Sunday, 4 February 2024",Rojo,L,Online,Modern Fusion,Eco Fabrics Ltd.,India,Poliéster
P0827,Camiseta algodón,21,534.45,"Sunday, 4 February 2024",Rojo,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0828,Camiseta algodón,1,25.45,"Sunday, 4 February 2024",Verde,L,Tienda física,Classic Elegance,Global Textiles Inc.,Bangladesh,Cuero
P0829,Bufanda de lana,34,1795.2,"Sunday, 4 February 2024",Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,China,Poliéster
P0830,Pantalón denim,44,3783.56,"Sunday, 4 February 2024",Verde,S,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Poliéster
P0831,Camiseta algodón,32,814.4,"Sunday, 4 February 2024",Azul,L,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Poliéster
P0832,Camiseta algodón,45,1145.25,"Sunday, 4 February 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0833,Bufanda de lana,14,739.2,"Sunday, 4 February 2024",Blanco,S,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0834,Camiseta algodón,37,941.65,"Sunday, 4 February 2024",Rojo,XL,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Poliéster
P0835,Vestido estampado,35,1335.25,"Sunday, 4 February 2024",Verde,XL,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Lana
P0836,Bufanda de lana,24,1267.2,"Sunday, 4 February 2024",Azul,S,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0837,Camiseta algodón,49,1247.05,"Sunday, 4 February 2024",Blanco,XL,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Turquía,Lana
P0838,Camiseta algodón,1,25.45,"Sunday, 4 February 2024",Rojo,S,Tienda física,Classic Elegance,Global Textiles Inc.,China,Lana
P0839,Camiseta algodón,46,1170.7,"Sunday, 4 February 2024",Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Poliéster
P0840,Bufanda de lana,6,316.8,"Sunday, 4 February 2024",Rojo,L,Online,Urban Trends,HighTech Materials S.A.,México,Lana
P0841,Pantalón denim,49,4213.51,"Monday, 5 February 2024",Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0842,Zapatos de cuero,4,160.88,"Monday, 5 February 2024",Azul,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Cuero
P0843,Camiseta algodón,38,967.1,"Monday, 5 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Lana
P0844,Zapatos de cuero,1,40.22,"Monday, 5 February 2024",Azul,XL,Tienda física,Classic Elegance,Global Textiles Inc.,México,Denim
P0845,Zapatos de cuero,41,1649.02,"Monday, 5 February 2024",Rojo,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Cuero
P0846,Camiseta algodón,31,788.95,"Monday, 5 February 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0847,Camiseta algodón,36,916.2,"Monday, 5 February 2024",Azul,M,Online,Urban Trends,Global Textiles Inc.,Turquía,Cuero
P0848,Zapatos de cuero,9,361.98,"Monday, 5 February 2024",Verde,M,Online,Modern Fusion,Global Textiles Inc.,China,Cuero
P0849,Pantalón denim,41,3525.59,"Monday, 5 February 2024",Azul,S,Tienda física,Classic Elegance,Eco Fabrics Ltd.,Bangladesh,Algodón
P0850,Zapatos de cuero,45,1809.9,"Monday, 5 February 2024",Rojo,M,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0851,Pantalón denim,23,1977.77,"Monday, 5 February 2024",Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,India,Algodón
P0852,Vestido estampado,31,1182.65,"Monday, 5 February 2024",Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Denim
P0853,Pantalón denim,29,2493.71,"Monday, 5 February 2024",Verde,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Algodón
P0854,Bufanda de lana,49,2587.2,"Monday, 5 February 2024",Verde,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0855,Camiseta algodón,21,534.45,"Monday, 5 February 2024",Azul,S,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0856,Vestido estampado,3,114.45,"Monday, 5 February 2024",Verde,S,Online,Modern Fusion,HighTech Materials S.A.,México,Cuero
P0857,Zapatos de cuero,26,1045.72,"Monday, 5 February 2024",Verde,S,Online,Urban Trends,Eco Fabrics Ltd.,México,Lana
P0858,Pantalón denim,6,515.94,"Monday, 5 February 2024",Rojo,XL,Online,Modern Fusion,Global Textiles Inc.,México,Lana
P0859,Vestido estampado,20,763,"Monday, 5 February 2024",Azul,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Poliéster
P0860,Bufanda de lana,47,2481.6,"Monday, 5 February 2024",Rojo,S,Tienda física,Sporty Vibes,Global Textiles Inc.,Bangladesh,Denim
P0861,Pantalón denim,46,3955.54,"Monday, 5 February 2024",Azul,M,Tienda física,Classic Elegance,Global Textiles Inc.,China,Algodón
P0862,Zapatos de cuero,13,522.86,"Monday, 5 February 2024",Blanco,XL,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Algodón
P0863,Zapatos de cuero,41,1649.02,"Monday, 5 February 2024",Verde,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0864,Pantalón denim,23,1977.77,"Monday, 5 February 2024",Azul,M,Online,Modern Fusion,HighTech Materials S.A.,China,Denim
P0865,Bufanda de lana,15,792,"Tuesday, 6 February 2024",Verde,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Denim
P0866,Camiseta algodón,46,1170.7,"Tuesday, 6 February 2024",Verde,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Algodón
P0867,Camiseta algodón,31,788.95,"Tuesday, 6 February 2024",Negro,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,México,Algodón
P0868,Zapatos de cuero,4,160.88,"Tuesday, 6 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Denim
P0869,Bufanda de lana,11,580.8,"Tuesday, 6 February 2024",Azul,M,Online,Urban Trends,Global Textiles Inc.,Turquía,Algodón
P0870,Zapatos de cuero,2,80.44,"Tuesday, 6 February 2024",Blanco,XL,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Denim
P0871,Camiseta algodón,16,407.2,"Tuesday, 6 February 2024",Negro,XL,Online,Urban Trends,Eco Fabrics Ltd.,China,Cuero
P0872,Zapatos de cuero,31,1246.82,"Tuesday, 6 February 2024",Rojo,L,Online,Modern Fusion,Global Textiles Inc.,Bangladesh,Poliéster
P0873,Pantalón denim,48,4127.52,"Tuesday, 6 February 2024",Blanco,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Poliéster
P0874,Pantalón denim,39,3353.61,"Tuesday, 6 February 2024",Blanco,XL,Online,Urban Trends,HighTech Materials S.A.,México,Denim
P0875,Bufanda de lana,43,2270.4,"Tuesday, 6 February 2024",Verde,XL,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Algodón
P0876,Camiseta algodón,44,1119.8,"Tuesday, 6 February 2024",Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0877,Bufanda de lana,4,211.2,"Tuesday, 6 February 2024",Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Lana
P0878,Bufanda de lana,48,2534.4,"Tuesday, 6 February 2024",Azul,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Algodón
P0879,Camiseta algodón,28,712.6,"Tuesday, 6 February 2024",Azul,S,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Denim
P0880,Vestido estampado,16,610.4,"Tuesday, 6 February 2024",Negro,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,China,Lana
P0881,Vestido estampado,39,1487.85,"Tuesday, 6 February 2024",Verde,L,Online,Modern Fusion,Global Textiles Inc.,Turquía,Denim
P0882,Zapatos de cuero,25,1005.5,"Tuesday, 6 February 2024",Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0883,Vestido estampado,13,495.95,"Tuesday, 6 February 2024",Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Cuero
P0884,Pantalón denim,5,429.95,"Tuesday, 6 February 2024",Rojo,L,Tienda física,Sporty Vibes,Global Textiles Inc.,Turquía,Cuero
P0885,Bufanda de lana,30,1584,"Tuesday, 6 February 2024",Blanco,L,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0886,Zapatos de cuero,1,40.22,"Tuesday, 6 February 2024",Azul,L,Online,Modern Fusion,Eco Fabrics Ltd.,China,Algodón
P0887,Bufanda de lana,5,264,"Tuesday, 6 February 2024",Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,China,Algodón
P0888,Camiseta algodón,14,356.3,"Tuesday, 6 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,México,Lana
P0889,Vestido estampado,11,419.65,"Wednesday, 7 February 2024",Negro,S,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Algodón
P0890,Camiseta algodón,34,865.3,"Wednesday, 7 February 2024",Rojo,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Algodón
P0891,Zapatos de cuero,29,1166.38,"Wednesday, 7 February 2024",Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,China,Lana
P0892,Pantalón denim,18,1547.82,"Wednesday, 7 February 2024",Azul,S,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Lana
P0893,Vestido estampado,15,572.25,"Wednesday, 7 February 2024",Rojo,S,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0894,Camiseta algodón,46,1170.7,"Wednesday, 7 February 2024",Verde,L,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Poliéster
P0895,Vestido estampado,25,953.75,"Wednesday, 7 February 2024",Rojo,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,India,Poliéster
P0896,Bufanda de lana,30,1584,"Wednesday, 7 February 2024",Azul,XL,Online,Urban Trends,Eco Fabrics Ltd.,Bangladesh,Denim
P0897,Pantalón denim,45,3869.55,"Wednesday, 7 February 2024",Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,India,Cuero
P0898,Vestido estampado,2,76.3,"Wednesday, 7 February 2024",Blanco,XL,Tienda física,Classic Elegance,Global Textiles Inc.,China,Algodón
P0899,Pantalón denim,40,3439.6,"Wednesday, 7 February 2024",Negro,L,Tienda física,Sporty Vibes,Global Textiles Inc.,México,Lana
P0900,Bufanda de lana,27,1425.6,"Wednesday, 7 February 2024",Azul,M,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,México,Lana
P0901,Bufanda de lana,49,2587.2,"Wednesday, 7 February 2024",Negro,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Cuero
P0902,Camiseta algodón,15,381.75,"Wednesday, 7 February 2024",Verde,XL,Online,Modern Fusion,Eco Fabrics Ltd.,Bangladesh,Lana
P0903,Zapatos de cuero,32,1287.04,"Wednesday, 7 February 2024",Verde,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Cuero
P0904,Camiseta algodón,20,509,"Wednesday, 7 February 2024",Rojo,M,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0905,Pantalón denim,14,1203.86,"Wednesday, 7 February 2024",Negro,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,México,Cuero
P0906,Camiseta algodón,27,687.15,"Wednesday, 7 February 2024",Negro,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Poliéster
P0907,Vestido estampado,3,114.45,"Wednesday, 7 February 2024",Azul,M,Online,Modern Fusion,Eco Fabrics Ltd.,México,Cuero
P0908,Camiseta algodón,49,1247.05,"Wednesday, 7 February 2024",Rojo,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Denim
P0909,Zapatos de cuero,3,120.66,"Wednesday, 7 February 2024",Rojo,S,Online,Modern Fusion,Global Textiles Inc.,México,Cuero
P0910,Zapatos de cuero,13,522.86,"Wednesday, 7 February 2024",Negro,M,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0911,Pantalón denim,25,2149.75,"Wednesday, 7 February 2024",Blanco,M,Online,Urban Trends,Global Textiles Inc.,India,Poliéster
P0912,Bufanda de lana,18,950.4,"Wednesday, 7 February 2024",Negro,L,Tienda física,Classic Elegance,Global Textiles Inc.,Turquía,Algodón
P0913,Zapatos de cuero,1,40.22,"Thursday, 8 February 2024",Negro,M,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Denim
P0914,Pantalón denim,39,3353.61,"Thursday, 8 February 2024",Negro,M,Online,Urban Trends,HighTech Materials S.A.,Turquía,Algodón
P0915,Zapatos de cuero,5,201.1,"Thursday, 8 February 2024",Verde,M,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
P0916,Zapatos de cuero,2,80.44,"Thursday, 8 February 2024",Rojo,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0917,Bufanda de lana,30,1584,"Thursday, 8 February 2024",Verde,M,Online,Modern Fusion,Eco Fabrics Ltd.,Turquía,Algodón
P0918,Vestido estampado,17,648.55,"Thursday, 8 February 2024",Blanco,S,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Bangladesh,Denim
P0919,Pantalón denim,29,2493.71,"Thursday, 8 February 2024",Azul,XL,Online,Modern Fusion,Global Textiles Inc.,India,Denim
P0920,Zapatos de cuero,42,1689.24,"Thursday, 8 February 2024",Blanco,M,Tienda física,Classic Elegance,Global Textiles Inc.,México,Algodón
P0921,Zapatos de cuero,4,160.88,"Thursday, 8 February 2024",Rojo,L,Online,Modern Fusion,HighTech Materials S.A.,India,Denim
P0922,Camiseta algodón,9,229.05,"Thursday, 8 February 2024",Azul,L,Online,Urban Trends,HighTech Materials S.A.,China,Algodón
P0923,Vestido estampado,21,801.15,"Thursday, 8 February 2024",Blanco,M,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Poliéster
P0924,Bufanda de lana,43,2270.4,"Thursday, 8 February 2024",Rojo,M,Online,Urban Trends,HighTech Materials S.A.,India,Lana
P0925,Pantalón denim,12,1031.88,"Thursday, 8 February 2024",Blanco,M,Online,Urban Trends,Global Textiles Inc.,México,Poliéster
P0926,Zapatos de cuero,12,482.64,"Thursday, 8 February 2024",Azul,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0927,Pantalón denim,4,343.96,"Thursday, 8 February 2024",Azul,XL,Online,Modern Fusion,HighTech Materials S.A.,India,Cuero
P0928,Bufanda de lana,28,1478.4,"Thursday, 8 February 2024",Blanco,L,Tienda física,Sporty Vibes,Eco Fabrics Ltd.,Turquía,Cuero
P0929,Vestido estampado,9,343.35,"Thursday, 8 February 2024",Verde,S,Tienda física,Classic Elegance,Global Textiles Inc.,India,Lana
P0930,Camiseta algodón,40,1018,"Thursday, 8 February 2024",Blanco,S,Online,Modern Fusion,Global Textiles Inc.,México,Algodón
P0931,Vestido estampado,32,1220.8,"Thursday, 8 February 2024",Blanco,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Denim
P0932,Camiseta algodón,13,330.85,"Thursday, 8 February 2024",Blanco,XL,Online,Urban Trends,Global Textiles Inc.,China,Poliéster
P0933,Pantalón denim,34,2923.66,"Thursday, 8 February 2024",Verde,M,Tienda física,Classic Elegance,HighTech Materials S.A.,Turquía,Poliéster
P0934,Vestido estampado,19,724.85,"Thursday, 8 February 2024",Negro,L,Online,Urban Trends,HighTech Materials S.A.,India,Lana
P0935,Vestido estampado,14,534.1,"Thursday, 8 February 2024",Azul,XL,Online,Modern Fusion,Eco Fabrics Ltd.,México,Lana
P0936,Vestido estampado,5,190.75,"Thursday, 8 February 2024",Rojo,M,Tienda física,Sporty Vibes,Global Textiles Inc.,India,Lana
P0937,Bufanda de lana,27,1425.6,"Friday, 9 February 2024",Azul,L,Online,Modern Fusion,HighTech Materials S.A.,India,Lana
P0938,Pantalón denim,28,2407.72,"Friday, 9 February 2024",Azul,S,Tienda física,Sporty Vibes,HighTech Materials S.A.,Bangladesh,Lana
P0939,Camiseta algodón,26,661.7,"Friday, 9 February 2024",Negro,L,Tienda física,Classic Elegance,Global Textiles Inc.,India,Lana
P0940,Vestido estampado,10,381.5,"Friday, 9 February 2024",Azul,L,Tienda física,Sporty Vibes,HighTech Materials S.A.,China,Denim
P0941,Pantalón denim,24,2063.76,"Friday, 9 February 2024",Azul,L,Online,Modern Fusion,HighTech Materials S.A.,México,Denim
P0942,Bufanda de lana,17,897.6,"Friday, 9 February 2024",Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Bangladesh,Poliéster
P0943,Bufanda de lana,16,844.8,"Friday, 9 February 2024",Verde,S,Online,Urban Trends,Eco Fabrics Ltd.,India,Poliéster
P0944,Pantalón denim,17,1461.83,"Friday, 9 February 2024",Verde,XL,Online,Modern Fusion,HighTech Materials S.A.,Turquía,Lana
P0945,Camiseta algodón,1,25.45,"Friday, 9 February 2024",Verde,S,Online,Modern Fusion,Global Textiles Inc.,China,Poliéster
P0946,Pantalón denim,21,1805.79,"Friday, 9 February 2024",Verde,M,Tienda física,Classic Elegance,Global Textiles Inc.,China,Lana
P0947,Pantalón denim,47,4041.53,"Friday, 9 February 2024",Rojo,M,Online,Modern Fusion,Global Textiles Inc.,China,Denim
P0948,Zapatos de cuero,49,1970.78,"Friday, 9 February 2024",Negro,L,Tienda física,Classic Elegance,HighTech Materials S.A.,Bangladesh,Cuero
P0949,Bufanda de lana,43,2270.4,"Friday, 9 February 2024",Blanco,L,Tienda física,Classic Elegance,Eco Fabrics Ltd.,India,Denim
